frame_number,time_end,angle_dial_id_1_pos_2,speed_dial_id_1_pos_2,angle_dial_id_2_pos_5,speed_dial_id_2_pos_5,angle_dial_id_3_pos_4,speed_dial_id_3_pos_4,angle_dial_id_4_pos_3,speed_dial_id_4_pos_3,angle_dial_id_5_pos_1,speed_dial_id_5_pos_1,angle_dial_id_6_pos_6,speed_dial_id_6_pos_6
1,0.02,0.0556776908354545,0,-0.286765059429077,0,-1.32744702112381,0,1.2257897776848,0,-2.41584062045475,0,-0.244994683098816,0
2,0.04,0.0557812936766146,0.00518014205800402,-0.283391239391558,0.168691001875981,-1.32373471540055,0.185615286162943,1.23348526200876,0.384774216198136,-2.42255718262394,-0.335828108459379,-0.249712069619401,-0.23586932602925
3,0.06,0.0558810914629154,0.0049898893150397,-0.280007096575528,0.169207140801478,-1.31994468744746,0.189501397654601,1.2409224481047,0.371859304797084,-2.42853440264214,-0.2988610009099,-0.25383738418752,-0.20626572840593
4,0.08,0.0559770705805307,0.00479895588076616,-0.276612689541313,0.169720351710756,-1.31607799270287,0.193334737229611,1.24809732829655,0.35874400959236,-2.43375149451418,-0.260854593602322,-0.257346250885374,-0.175443334892741
5,0.1,0.0560692174904675,0.00460734549683622,-0.27320807723657,0.170230615237138,-1.31213569153157,0.197115058564679,1.25500601144482,0.345434157413405,-2.43818839842657,-0.221845195619119,-0.260215539804201,-0.143464445941319
6,0.12,0.0561575187292792,0.00441506194058632,-0.269793318993427,0.170737912157157,-1.30811884898486,0.200842127335665,1.26164472510667,0.331935683092555,-2.44182581640213,-0.181870898778191,-0.262423478907023,-0.110396955141084
7,0.14,0.0562419609087165,0.00422210897186581,-0.266368474528997,0.171242223221513,-1.30402853456733,0.204515720876619,1.26800981762574,0.318254625953351,-2.44464524699528,-0.140971529657286,-0.26394976399658,-0.0763142544778717
8,0.16,0.0563225307165094,0.00402849038964558,-0.262933603942624,0.171743529318649,-1.29986582199735,0.208135628498618,1.2740977601589,0.304397126658207,-2.44662901898844,-0.0991885996583619,-0.264775666261901,-0.0412951132660572
9,0.18,0.0563992149162195,0.00383420998550273,-0.259488767715632,0.172241811349588,-1.29563178897376,0.211701651179763,1.2799051486335,0.290369423730219,-2.4477603240199,-0.056565251572871,-0.264884136988287,-0.0054235363192906
10,0.2,0.0564720003475055,0.00363927156430237,-0.256034026709491,0.172737050307073,-1.29132751693682,0.215213601847053,1.28542870563813,0.276177850231041,-2.44802324809965,-0.0131462039873798,-0.264259908902989,0.0312114042649081
11,0.22,0.0565408739264047,0.0034436789449567,-0.252569442164822,0.173229227233407,-1.28695409083526,0.218671305077822,1.29066528224112,0.261828830149713,-2.44740280195389,0.031022307287798,-0.262889593730299,0.0685157586344715
12,0.24,0.0566058226455693,0.00324743595823442,-0.249095075699788,0.173718323251745,-1.28251259889023,0.222074597251509,1.29561185974299,0.247328875093455,-2.44588495015459,0.0758925899651874,-0.260761775500472,0.106390911491361
13,0.26,0.0566668335741095,0.00305054642700739,-0.245610989309006,0.174204319539094,-1.27800413236039,0.225423326492158,1.30026555135279,0.232684580489917,-2.44345663897298,0.12141555908054,-0.25786709913613,0.14473381821713
14,0.28,0.0567238938584248,0.00285301421576803,-0.24211724536203,0.174687197348775,-1.2734297853078,0.228717352629138,1.30462360379552,0.217902622136901,-2.44010582293138,0.167540802079724,-0.25419835393826,0.183437259893487
15,0.3,0.0567769907219358,0.00265484317554625,-0.238613906602267,0.175166937988142,-1.26879065436463,0.231956547158529,1.30868339884315,0.202989752381366,-2.43582148998062,0.214216647538246,-0.249750551504717,0.222390121677142
16,0.32,0.0568261114654885,0.00245603717763804,-0.235101036145181,0.175643522854324,-1.26408783850024,0.235140793219835,1.31244245477625,0.187952796655089,-2.43059368528659,0.261390234701642,-0.244520997719349,0.261477689268402
17,0.34,0.0568712434672851,0.00225660008983074,-0.231578697477737,0.176116933372174,-1.25932243878832,0.238269985596096,1.31589842776588,0.172798649481509,-2.42441353356438,0.309007586110055,-0.238509358410278,0.300581965453554
18,0.36,0.0569123741834293,0.00205653580720722,-0.228046954455352,0.176587151119288,-1.25449555817623,0.241344030604174,1.31904911318339,0.157534270875437,-2.41727325993698,0.357013681370422,-0.23171771831957,0.339582004535413
19,0.38,0.0569494911480244,0.00185584822975544,-0.22450587130271,0.177054157632091,-1.2496083012537,0.244362846126855,1.32189244683342,0.142166682501244,-2.40916620926845,0.405352533426462,-0.224150633051601,0.37835426339841
20,0.4,0.0569825819733057,0.0016545412640661,-0.220955512610358,0.177517934617594,-1.24466177402154,0.247326361607947,1.32442650610846,0.126702963752345,-2.40008686394769,0.453967266037969,-0.215815173666711,0.416772969244511
21,0.42,0.0570116343497101,0.00145261882021769,-0.217395943334588,0.177978463788497,-1.2396570836651,0.250234517821979,1.32664951106804,0.111150247978975,-2.39003086008282,0.502800193243225,-0.20672096365297,0.454710500687037
22,0.44,0.0570366360463376,0.0012500848313772,-0.213827228795322,0.178435726963323,-1.23459533832369,0.253087267070473,1.32855982543984,0.095515718589545,-2.37899500208444,0.551792899918979,-0.196880207968761,0.492037784210465
23,0.46,0.0570575749109864,0.00104694323243906,-0.210249434674899,0.178889706021135,-1.22947764686521,0.25588457292367,1.33015595754101,0.0798066050587298,-2.36697727560054,0.600886324195171,-0.18630771396663,0.528624700106557
24,0.48,0.0570744388703946,0.000843197970411616,-0.206662627016372,0.179340382926363,-1.22430511865727,0.258626410397267,1.3314365611222,0.06403017905946,-2.35397685878929,0.650020840562449,-0.175020903930654,0.564340501798781
25,0.5,0.057087215930356,0.000638852998067693,-0.203066872222338,0.179787739701669,-1.2190788633449,0.261312765618593,1.33240043613111,0.0481937504455576,-2.33999413189431,0.699136344748874,-0.163039819092322,0.599054241916608
26,0.52,0.0570958941760424,0.000433912284319646,-0.199462237053196,0.180231758457093,-1.21379999062413,0.263943636038544,1.33304652939761,0.0323046633252111,-2.32503068511918,0.748172338756836,-0.150387114937998,0.632635207716194
27,0.54,0.0571004617720001,0.000228379797883455,-0.195848788625681,0.180672421375785,-1.20846961002014,0.266519030199253,1.33337393523776,0.0163702920074504,-2.30908932476553,0.797068017682467,-0.137088047700833,0.664953361858246
28,0.56,0.0571009069625614,2.22595280673088e-05,-0.192226594411762,0.181109710695954,-1.20308883066553,0.269038967730617,1.33338189597992,0.000398037107685045,-2.29217407763356,0.845762356598412,-0.123170451945735,0.695879787754909
29,0.58,0.057097218071941,-0.000184444531020275,-0.188595722236153,0.18154360878043,-1.19765876107829,0.27150347936179,1.33306980240638,-0.0156046786766506,-2.2742901936698,0.894194198187837,-0.108664709177461,0.725287138413722
30,0.6,0.057089383504123,-0.000391728390901347,-0.184956240275477,0.181974098033795,-1.19218050894477,0.273912606675941,1.33243719411895,-0.0316304143717971,-2.25544414684518,0.942302341231294,-0.0936037074666863,0.753050085538724
31,0.62,0.057077391743685,-0.000599588021897232,-0.181308217056725,0.182401160937608,-1.18665518089933,0.276266402272296,1.33148375982219,-0.0476717148378381,-2.2356436342687,0.990025628823821,-0.078022792073977,0.779045769635465
32,0.64,0.0570612313553257,-0.000808019417964864,-0.177651721455442,0.182824780064159,-1.1810838823094,0.278564929496561,1.33020933752451,-0.0637211148841965,-2.21489757352424,1.0373030372232,-0.0619597071414426,0.803154246626716
33,0.66,0.0570408909844775,-0.00101701854241208,-0.173986822694003,0.18324493807193,-1.17546771705929,0.28080826250525,1.32861391466088,-0.0797711431814063,-2.19321609822934,1.08407376474484,-0.045454528499854,0.825258932079432
34,0.68,0.0570163593572973,-0.00122658135900955,-0.170313590340449,0.183661617677712,-1.16980778733771,0.282996486078935,1.32669762813339,-0.0958143263745548,-2.17061055182126,1.13027732040407,-0.0285495877180116,0.845247039092122
35,0.7,0.0569876252808929,-0.00143670382022065,-0.166632094306271,0.184074801708886,-1.1641051934231,0.285129695730701,1.32446076427105,-0.111843193117112,-2.14709347957268,1.17585361242887,-0.0112893875265345,0.863010009573855
36,0.72,0.0569546776433422,-0.00164738187753248,-0.162942404845537,0.184484473036704,-1.15836103347576,0.2872079973671,1.32190375871133,-0.127850277985964,-2.12267861884171,1.22074303654873,0.00627949121130134,0.87844393689179
37,0.74,0.0569175054142599,-0.00185861145411796,-0.159244592552496,0.184890614652031,-1.15257640332585,0.289231507495102,1.31902719619832,-0.143828125650092,-2.09738088756691,1.26488656373984,0.0241084907694279,0.891449977906329
38,0.76,0.0568760976445274,-0.00207038848662501,-0.155538728360546,0.185293209597548,-1.14675239626905,0.291200352840182,1.3158318103024,-0.159769294796253,-2.07121637101896,1.30822582739745,0.0421471858324251,0.901934753149861
39,0.78,0.0568304434667787,-0.00228270888743519,-0.151824883539789,0.185692241037844,-1.14089010285716,0.293114670594352,1.31231848306073,-0.17566636208326,-2.04420230682719,1.35070320958866,0.0603434005047837,0.909810733617925
40,0.8,0.0567805320953412,-0.00249556857187458,-0.148103129696565,0.186087692161184,-1.13499061069735,0.294974607990595,1.30848824453682,-0.191511926195587,-2.0163570682909,1.39226192681428,0.0786433327511537,0.914996612318503
41,0.82,0.0567263528266716,-0.00270896343347975,-0.144373538770472,0.186479546304644,-1.12905500424612,0.296780322561419,1.30434227230087,-0.207298611797813,-1.98770014600165,1.43284611446236,0.0969916859382986,0.917417659357244
42,0.84,0.0566678950390986,-0.00292288937864815,-0.140636183033362,0.186867786855503,-1.12308436461275,0.298531981668926,1.29988189083291,-0.223019073398012,-1.95825212779519,1.47240091032338,0.115331807119567,0.91700605906344
43,0.86,0.0566051481935325,-0.00313734227830355,-0.136891135087604,0.187252397287908,-1.11707976935628,0.30022976282349,1.29510857084733,-0.23866599927872,-1.92803467706222,1.51087253664832,0.133605831667553,0.913701227399279
44,0.88,0.0565381018332058,-0.00335231801633883,-0.133138467864078,0.187633361176309,-1.11104229229221,0.301873853203138,1.29002392853734,-0.254232115499831,-1.89707050944157,1.54820838103268,0.151754833849105,0.907450109077576
45,0.9,0.0564667455841504,-0.00356781245277049,-0.129378254620696,0.188010662169059,-1.10497300329445,0.30346444988828,1.28462972474434,-0.269710189649686,-1.86538336792597,1.58435707577986,0.169718982894748,0.898207452282158
46,0.92,0.0563910691549009,-0.00378382146247538,-0.125610568940579,0.188384284005863,-1.09887296810459,0.30500175949274,1.27892786405013,-0.285093034710826,-1.83299799641487,1.61926857555494,0.187437704112271,0.885936060876176
47,0.94,0.0563110623372308,-0.00400034088350147,-0.121835484730104,0.18875421052378,-1.0927432481383,0.306485998314376,1.27292039379337,-0.300373512838004,-1.79994011175082,1.65289423320272,0.204849844531305,0.870607020951669
48,0.96,0.0562267150058326,-0.00421736656991308,-0.118053076217438,0.189120425633268,-1.08658490029813,0.30791739200895,1.26660950300969,-0.315544539183954,-1.7662363742705,1.685186874016,0.221893842611648,0.852199904017183
49,0.98,0.0561380171189643,-0.00443489434341152,-0.114263417950513,0.189482913346279,-1.08039897678597,0.309296175607932,1.25999752129777,-0.330599085595984,-1.73191435691538,1.71610086775588,0.238507901446344,0.830702941734787
50,1.0,0.0560449587179253,-0.00465292005194969,-0.110466584795261,0.189841657762576,-1.07418652491731,0.310622593432752,1.25308691761036,-0.345530184370091,-1.69700251294017,1.74559219876025,0.254630164955569,0.806113175461273
51,1.02,0.0559475299279901,-0.00487143949675951,-0.106662651933805,0.190196643072824,-1.06794858693803,0.311896898964126,1.24588029897403,-0.360330931816588,-1.66153014226824,1.7736185335968,0.270198896485654,0.778436576504205
52,1.04,0.0558457209578556,-0.00509044850672685,-0.102851694862908,0.190547853544849,-1.06168619984461,0.313119354670899,1.23838040913666,-0.374994491868619,-1.62552735653272,1.80013928677609,0.285152659256104,0.747688138522515
53,1.06,0.0557395221003,-0.00530994287778162,-0.0990337893916621,0.190895273562283,-1.05540039520615,0.31429023192312,1.23059012714015,-0.389514099825661,-1.58902504285573,1.82511568384904,0.299430498065621,0.713891940475853
54,1.08,0.0556289237322156,-0.00552991840422103,-0.0952090116400185,0.191238887582177,-1.04909219898454,0.315409811080503,1.2225124658274,-0.403883065637278,-1.55205482641551,1.84851082201102,0.312972121663484,0.677081179893149
55,1.1,0.0555139163144377,-0.00575037088889098,-0.0913774380365043,0.19157868017571,-1.04276263136493,0.316478380980356,1.21415057027466,-0.418094777637035,-1.5146490318518,1.87028972818547,0.325718085203563,0.637298177003967
56,1.12,0.0553944903924766,-0.00597129609805902,-0.0875391453168541,0.191914635982514,-1.0364127065795,0.317496239271842,1.20550771615946,-0.432142705760108,-1.47684064356496,1.8904194143423,0.337609972139355,0.594594346789598
57,1.14,0.0552706365960398,-0.00619268982183681,-0.083694210521909,0.192246739747253,-1.03004343274026,0.318463691961979,1.19658730806146,-0.446020404900016,-1.43866326496347,1.90886893007465,0.348590575001294,0.549030143096935
58,1.16,0.0551423456397394,-0.0064145478150205,-0.0798427109954983,0.192574976320537,-1.02365581167193,0.319381053416423,1.18739287769102,-0.459721518521861,-1.40015107671419,1.92560941246357,0.358604074396425,0.500674969756548
59,1.18,0.055009608322802,-0.00663686584686969,-0.0759847243830526,0.192899330622281,-1.01725083874562,0.320248646315291,1.17792808205835,-0.473239781633561,-1.36133879405785,1.94061413281738,0.367596215670247,0.449607063691126
60,1.2,0.0548724155294944,-0.00685963966537903,-0.0721203286289253,0.193219787706369,-1.0108295027166,0.321066801450953,1.16819670157828,-0.486569024003558,-1.32226162325201,1.95385854029164,0.375514482592447,0.395913346109972
61,1.22,0.0547307582289905,-0.00708286502519688,-0.0682496019754479,0.193536332673868,-1.0043927855655,0.321835857555042,1.15820263810675,-0.49970317357636,-1.28295521719158,1.96532030302164,0.382308267481812,0.339689244468253
62,1.24,0.0545846274760101,-0.00730653764901834,-0.064372622959811,0.193848950781846,-0.997941662338074,0.322556161371357,1.14794991292126,-0.512636259274502,-1.24345563028662,1.97497934524814,0.387929037190564,0.281038485437626
