frame_number,time_end,angle_dial_id_1_pos_5,speed_dial_id_1_pos_5,angle_dial_id_2_pos_3,speed_dial_id_2_pos_3,angle_dial_id_3_pos_2,speed_dial_id_3_pos_2,angle_dial_id_4_pos_6,speed_dial_id_4_pos_6,angle_dial_id_5_pos_1,speed_dial_id_5_pos_1,angle_dial_id_6_pos_4,speed_dial_id_6_pos_4
38,0.76,0.120586322208183,-0.0414155119496586,-0.347180357008265,0.156871573321246,0.632985633579612,0.359890403390656,-0.822081969365561,-0.0952846238882255,-1.76270403901881,0.854183029702615,-1.09639297919347,-0.644322050294988
39,0.78,0.119777510106761,-0.0404406050711181,-0.344047905382067,0.156622581309915,0.640167657061887,0.359101174113785,-0.824124837218618,-0.102143392652837,-1.74545282065816,0.862560918032451,-1.10816988694778,-0.588845387715242
40,0.8,0.118988171469129,-0.0394669318815731,-0.340920533762414,0.156368580982646,0.64733263230881,0.358248762346125,-0.826306493118596,-0.109082794998883,-1.72804111342566,0.870585361625031,-1.11882837428851,-0.532924367036769
41,0.82,0.118218281365072,-0.0384945052028553,-0.337798342072676,0.156109584486933,0.654479294399799,0.357333104549445,-0.828628499325671,-0.116100310353778,-1.71047580514456,0.878265414055224,-1.12836331008036,-0.476746789592231
42,0.84,0.117467814607696,-0.0375233378687792,-0.334681429990823,0.155845604092622,0.661606377412351,0.356354150627614,-0.831092366081375,-0.123193337785193,-1.69276360181624,0.885610166415962,-1.13677334047446,-0.42050151970503
43,0.86,0.116736745754684,-0.0365534426505991,-0.331569896946025,0.1555766522399,0.66871261468636,0.355311863700436,-0.833699550020425,-0.130359196952468,-1.67491102742129,0.892628719747202,-1.14406089691541,-0.364377822047579
44,0.88,0.1160250491081,-0.0355848323292322,-0.328463842115284,0.155302741537042,0.675796739094138,0.354206220388892,-0.836451452605263,-0.137595129241919,-1.656924424269,0.899330157614553,-1.15023219081228,-0.308564694843338
45,0.9,0.115332698715672,-0.034617519621398,-0.325363364420225,0.155023884752975,0.682857483307239,0.353037210655094,-0.839349418583047,-0.144898298889196,-1.63880995388213,0.905723519343615,-1.15529719490006,-0.253250204389355
46,0.92,0.114659668370486,-0.0336515172592887,-0.322268562524181,0.154740094802175,0.689893580067206,0.351804837998321,-0.842394734467342,-0.152265794214745,-1.62057359842317,0.911817772948209,-1.15926961129484,-0.198620819738593
47,0.94,0.114005931612143,-0.0326868379171473,-0.319179534828937,0.154451384762236,0.696903762451651,0.350509119222248,-0.845588627042417,-0.159694628753781,-1.60222116264004,0.917621789156176,-1.16216682635923,-0.144860753219611
48,0.96,0.113371461726981,-0.0317234942581006,-0.316096379471334,0.154157767880134,0.703886764146003,0.349150084717603,-0.848932261897304,-0.167181742744338,-1.58375827633651,0.923144315176527,-1.16400985248232,-0.0921513061546753
49,0.98,0.112756231748399,-0.0307614989291216,-0.313019194320141,0.153859257559646,0.710841319711818,0.347727778290768,-0.852426741983302,-0.174724004299881,-1.56519039733938,0.928393949856487,-1.16482325696001,-0.0406702238843759
50,1.0,0.112160214458234,-0.0298008645082136,-0.309948076973485,0.153555867332802,0.717766164858444,0.346242257331264,-0.856073106203934,-0.182318211031607,-1.54652281497341,0.933379118298605,-1.1646350781947,0.00940893826533173
51,1.02,0.111583382386332,-0.0288416035951367,-0.306883124754995,0.153247610924478,0.724660036709699,0.344693592562795,-0.859872328028858,-0.189961091246199,-1.52776065400983,0.938108048179243,-1.16347672948657,0.0579174354068623
52,1.04,0.111025707811231,-0.027883728755012,-0.303824434711028,0.152934502198354,0.731521674077056,0.34308186836785,-0.863825314143104,-0.197649305712311,-1.50890887909333,0.942588745824624,-1.16138289071127,0.104691938764834
53,1.06,0.110487162761212,-0.0269272525009523,-0.30077210360761,0.152616555170909,0.738349817728027,0.341407182548548,-0.867932903123262,-0.205379449007881,-1.48997229962384,0.946828973474478,-1.15839138823595,0.149575123765844
54,1.08,0.109967719014375,-0.0259721873418946,-0.297726227927235,0.152293784018775,0.745143210656182,0.33966964640772,-0.872195864151456,-0.213148051409734,-1.47095557507568,0.950836227408391,-1.15454306348641,0.1924162374773
55,1.1,0.109467348099959,-0.0250185457207543,-0.294686903865707,0.151966203076392,0.75190059835266,0.337869384823919,-0.876614895756508,-0.220951580252554,-1.45186322075307,0.954617716130435,-1.14988163056064,0.233071646288296
56,1.12,0.108986021297429,-0.0240663401265079,-0.291654227329373,0.151633826816702,0.758620729072888,0.336006536011368,-0.881190624594055,-0.228786441877366,-1.43269961394344,0.958180340481163,-1.14445352340207,0.2714053579285
57,1.14,0.108523709638138,-0.0231155829645543,-0.28862829393171,0.151296669883116,0.765302354108954,0.334081251803298,-0.8859236042586,-0.236648983227278,-1.41346900047621,0.961530673361899,-1.13830773300737,0.307289519734966
58,1.16,0.108080383906023,-0.0221662866057556,-0.28560919899049,0.150954747061019,0.771944228056463,0.332093697375491,-0.890814314134288,-0.244535493784359,-1.39417550164014,0.964674941803156,-1.13149563522161,0.340604889287988
59,1.18,0.107656014637315,-0.0212184634353928,-0.282597037524585,0.150608073295252,0.77854510908604,0.330044051478845,-0.895863158282017,-0.252442207386466,-1.37482312147053,0.967619008480836,-1.12407080970534,0.371241275813783
60,1.2,0.107250572121967,-0.0202721257674239,-0.279591904251433,0.150256663657589,0.785103759209244,0.327932506160167,-0.901070464363371,-0.260365304067717,-1.35541575435999,0.970368355526596,-1.11608885067834,0.399097951349792
61,1.22,0.106864026403059,-0.0193272859453732,-0.276593893583085,0.149900533417416,0.791618944547652,0.325759266920406,-0.906436482604166,-0.268300912039759,-1.3359571929903,0.972928068484658,-1.10760717007199,0.424084030317318
62,1.24,0.106496347278998,-0.018383956203076,-0.273603099624322,0.149539697938153,0.798089435600006,0.323524552617721,-0.911961384798765,-0.276245109729945,-1.31645113655576,0.975302821726842,-1.09868479376641,0.446118815279339
63,1.26,0.106147504302512,-0.017442148824269,-0.270619616168731,0.149174172779526,0.804514007510639,0.321228595531631,-0.917645263353945,-0.284193927758986,-1.29690119925468,0.977496865054372,-1.08938215158565,0.465132109037691
64,1.28,0.105817466782322,-0.0165018760095184,-0.267643536696277,0.148803973622708,0.810891440332932,0.318871641114687,-0.923488130373017,-0.292143350953605,-1.27731091903746,0.97951401086076,-1.07976086179917,0.481064489324201
65,1.3,0.105506203783008,-0.0155631499657014,-0.264674954370257,0.148429116301016,0.817220519297286,0.316453948217654,-0.929489916784373,-0.300089320567776,-1.25768376657323,0.981357623211376,-1.0698835108133,0.49386754929347
66,1.32,0.105213684126043,-0.0146259828482417,-0.26171396203426,0.148049616799856,0.823500035073609,0.313975788816173,-0.935650471511182,-0.308027736340466,-1.23802315442415,0.983030607454261,-1.05981342886529,0.503504097400354
67,1.34,0.104939876390144,-0.0136903867949359,-0.258760652208982,0.147665491263879,0.829728784038735,0.31143744825628,-0.941969560686895,-0.315954458785628,-1.21833244639481,0.984535401466824,-1.04961446242205,0.509948322162312
68,1.36,0.104684748911951,-0.0127563739096732,-0.255815117090186,0.147276755939818,0.83590556853592,0.308839224859264,-0.948446866911148,-0.323865311212695,-1.19861496704147,0.985873967667261,-1.03935074412824,0.513185914690262
69,1.38,0.10444826978646,-0.0118239562745509,-0.252877448544494,0.146883427284594,0.842029197138568,0.306181430132429,-0.95508198855561,-0.331756082223095,-1.17887401130589,0.98704778677895,-1.02908646104916,0.513214153954167
70,1.4,0.104230406867916,-0.0108931459271787,-0.249947738107689,0.14648552184026,0.848098484911276,0.303464388635372,-0.961874439111367,-0.339622527787836,-1.15911285425602,0.988057852493529,-1.01888562201652,0.510041951631912
71,1.42,0.104031127769879,-0.00996395490186416,-0.247026076981177,0.146083056325563,0.854112253670782,0.300688437975327,-0.968823646587584,-0.347460373810848,-1.13933476090968,0.988904667317081,-1.00881182490265,0.503689855693423
72,1.44,0.103850399866842,-0.00903639515186863,-0.244112556029403,0.145676047588716,0.86006933224295,0.297853928608371,-0.975928952950467,-0.355265318144143,-1.11954299610474,0.989588240246975,-0.998928024591853,0.494190015539903
73,1.46,0.103688190293325,-0.00811047867582126,-0.241207265776506,0.145264512644859,0.865968556722466,0.294961223975782,-0.98318961361637,-0.363033033295174,-1.09974083441027,0.990108084723396,-0.989296302489202,0.481586105132542
74,1.48,0.103544465945954,-0.00718621736856342,-0.23831029640416,0.144848468617306,0.871808770727851,0.292010700269252,-0.990604796988631,-0.370759168613027,-1.07993157002452,0.990463219287363,-0.979977638332392,0.465933207840508
75,1.5,0.103419193482907,-0.00626362315236176,-0.235421737748368,0.144427932789595,0.87758882565882,0.289002746548489,-0.998173584046911,-0.378439352914012,-1.06011852666517,0.990652167967365,-0.971031685125518,0.447297660343704
76,1.52,0.103312339325633,-0.00534270786366683,-0.232541679296757,0.144002922580537,0.883307580948296,0.285937764473781,-1.00589496798212,-0.386069196760502,-1.04030506739979,0.990672963269423,-0.962516547983372,0.425756857107279
77,1.54,0.103223869658355,-0.0044234833639141,-0.229670210185557,0.143573455559981,0.888963904315438,0.282816168357081,-1.01376785388252,-0.393644295020013,-1.0204946044084,0.990523149569189,-0.954488567625187,0.40139901790926
78,1.56,0.103153750429091,-0.00350596146322657,-0.226807419197044,0.143139549425651,0.894556672017673,0.279638385111758,-1.02179105847132,-0.401160229439723,-1.00069060864284,0.990199788278034,-0.947002109322443,0.374322915137193
79,1.58,0.103101947351038,-0.00259015390264503,-0.223953394756938,0.142701222005331,0.900084769098687,0.27640485405071,-1.02996330989274,-0.408612571071232,-0.980896619357661,0.989699464259014,-0.940109358002174,0.344637566013495
80,1.6,0.10306842590187,-0.00167607245838766,-0.221108224931002,0.142258491296765,0.905547089638932,0.27311602701226,-1.03828324755217,-0.415996882971714,-0.961116253493567,0.989018293204713,-0.933860120257429,0.312461887237214
81,1.62,0.103053151325432,-0.00076372882187592,-0.218271997423144,0.14181137539294,0.910942536998506,0.269772367978716,-1.04674942200246,-0.423308722514448,-0.941353214880246,0.988151930666037,-0.928301633949238,0.277924315409556
82,1.64,0.103056088631771,0.000146865316936334,-0.215444799571777,0.141359892568337,0.916270024065255,0.26637435333744,-1.05536029488774,-0.430543644263959,-0.921611303241243,0.987095581950143,-0.923478386078747,0.241162393524541
83,1.66,0.103077202597662,0.00105569829454769,-0.212626718347975,0.140904061190107,0.921528473495119,0.26292247149321,-1.06411423893522,-0.43769720237371,-0.901894422967094,0.985844013707465,-0.919431939579831,0.202322324945803
84,1.68,0.10311645776823,0.00196275852841418,-0.209817840352202,0.140443899788627,0.926716817956202,0.259417223054109,-1.07300953800292,-0.444764953385068,-0.882206591638451,0.984391566432152,-0.916200769644186,0.161558496782266
85,1.7,0.103173818456473,0.0028680344121311,-0.207018251811855,0.139979427017359,0.931834000364807,0.255859120430291,-1.08204438717475,-0.451742458591464,-0.862551948281271,0.982732167858985,-0.913820110188065,0.119032972806027
86,1.72,0.103249248743946,0.00377151437366552,-0.204228038578365,0.13951066167452,0.936878974124992,0.252248688009221,-1.09121689291388,-0.458625286956538,-0.842934761309071,0.980859348609986,-0.912321810980174,0.0749149603945842
87,1.74,0.103342712482364,0.00467318692087826,-0.201447286124924,0.139037622672025,0.941850703363403,0.248586461920536,-1.1005250732651,-0.465409017561191,-0.823359436159339,0.978766257486618,-0.91173420598775,0.0293802496211693
88,1.76,0.103454173293305,0.00557304054706748,-0.198676079543415,0.138560329075474,0.946748163163946,0.244872990027156,-1.1099668581143,-0.472089242460083,-0.803830522573589,0.976445679287496,-0.912081993387758,-0.0173893700003758
89,1.78,0.103583594569624,0.00647106381591947,-0.195914503542143,0.138078800063597,0.951570339796474,0.241108831626408,-1.11954008949512,-0.478661569040595,-0.784352721518956,0.97389005273163,-0.913386127721483,-0.0652067166862447
90,1.8,0.103730939474897,0.00736724526368485,-0.193162642442889,0.137593054962665,0.956316230948865,0.23729455761955,-1.12924252195607,-0.485121623047935,-0.764930891719173,0.971091489989184,-0.915663724558606,-0.11387984185614
91,1.82,0.103896170945377,0.00826157352398632,-0.190420580178835,0.137103113202719,0.960984845951978,0.233430750155639,-1.13907182297455,-0.491465050923623,-0.745570055778599,0.968041797028685,-0.918927978066393,-0.16321267538939
92,1.84,0.104079251690349,0.00915403724858974,-0.187688400291138,0.136608994384846,0.96557520600749,0.229518002775619,-1.14902557343091,-0.497687522818158,-0.726275405879302,0.964732494964871,-0.92318809177092,-0.21300568522632
93,1.86,0.10428014419198,0.0100446250815768,-0.184966185927218,0.136110718196004,0.970086344406902,0.225556919970615,-1.15910126812936,-0.503784734922286,-0.707052309031005,0.961154842414846,-0.928449222808332,-0.263056551870616
94,1.88,0.104498810706806,0.01093332574129,-0.182254019837547,0.135608304483531,0.974517306754006,0.221548117355175,-1.16929631637501,-0.509752412282705,-0.687906311857045,0.957299858697963,-0.9347124398761,-0.313160853388372
95,1.9,0.104735213266274,0.0118201279734068,-0.179551984373646,0.135101773195051,0.978867151182743,0.217492221436838,-1.17960804260731,-0.515586311614891,-0.66884314489688,0.953158348008271,-0.941974695079197,-0.363112760154877
96,1.92,0.104989313677065,0.0127050205395385,-0.176860161485259,0.134591144419359,0.983134948572859,0.213389869505837,-1.19003368708166,-0.521282223717756,-0.64986872640923,0.948720924382512,-0.95022880979343,-0.412705735711633
97,1.94,0.105261073522362,0.0135879922648366,-0.174178632717839,0.134076438371017,0.987319782761712,0.209241709442615,-1.20057040660719,-0.526835976276407,-0.630989165665246,0.943978037199183,-0.959463474649036,-0.461733242780316
98,1.96,0.105550454161479,0.0144690319558341,-0.171507479210014,0.133557675391223,0.991420750755999,0.205048399714347,-1.21121527533531,-0.532243436405755,-0.612210765705503,0.938919997987131,-0.969663263655121,-0.509989450304266
99,1.98,0.105857416731857,0.0153481285189293,-0.16884678169145,0.133034875928227,0.995436962939102,0.200810609155194,-1.2219652856039,-0.537500513429867,-0.593540025561264,0.93353700721196,-0.980808662478833,-0.557269941185601
100,2.0,0.106181922148656,0.0162252708399389,-0.166196620479945,0.132508060575244,0.999367543277642,0.196529016926972,-1.23281734883179,-0.542603161394417,-0.574983641914741,0.927819182326156,-0.992876110801596,-0.603372416138143
101,2.02,0.106523931106223,0.0171004478783716,-0.163557075479206,0.131977250036933,1.00321162952243,0.192204312239341,-1.24376829646601,-0.547547381710722,-0.556548510195976,0.921756585938266,-1.00583805866755,-0.648097393297686
102,2.04,0.106883404078038,0.0179736485907481,-0.160928226176558,0.131442465132432,1.0069683734093,0.187837194343343,-1.25481488097962,-0.55232922568067,-0.538241725098559,0.915339254870839,-1.01966303665541,-0.691248899392827
103,2.06,0.107260301317847,0.0188448619904233,-0.158310151640057,0.13090372682505,1.01063694085644,0.183428372357464,-1.26595377692498,-0.556944797267767,-0.520070580512654,0.908557229295265,-1.03431573969099,-0.732635151779049
104,2.08,0.107654582860581,0.0197140771367198,-0.155702930516936,0.130361056156035,1.01421651215842,0.178978565098875,-1.27718158203296,-0.561390255399075,-0.502042568857309,0.901400582767242,-1.0497571242488,-0.772069227890426
105,2.1,0.108066208522331,0.0205812830875091,-0.153106641029799,0.129814474356828,1.01770628217864,0.17448850101075,-1.28849481836936,-0.565661816819973,-0.484165379811804,0.893859452275239,-1.06594451864338,-0.809369719729203
106,2.12,0.108495137901976,0.0214464689822468,-0.150521360976185,0.129264002680698,1.02110546053687,0.169958917911783,-1.29988993353411,-0.569755758237456,-0.466446898441248,0.885924068527785,-1.08283174609531,-0.844361372596469
107,2.14,0.108941330380628,0.0223096239325996,-0.147947167724338,0.128709662592379,1.02441327179558,0.165390562935142,-1.31136330191757,-0.573668419173279,-0.448895202701691,0.877584786977884,-1.10036926016787,-0.876875703628166
108,2.16,0.109404745123697,0.023170737153453,-0.145384138212159,0.128151475608963,1.02762895564202,0.160784192322305,-1.32291122600065,-0.577396204154013,-0.43151856033443,0.868832118363036,-1.11850429218068,-0.906751600640154
109,2.18,0.109885341080666,0.0240297978484273,-0.142832348944274,0.127589463394252,1.03075176707029,0.156140571413577,-1.33452993771008,-0.580935585471631,-0.414325425133625,0.859656760040239,-1.13718101011354,-0.933835896643143
110,2.2,0.110383076986196,0.0248867952764978,-0.140291875990094,0.127023647708976,1.03378097655429,0.151460474199738,-1.34621559981539,-0.584283105265526,-0.397324432598146,0.850049626773949,-1.15634068850821,-0.957983919733518
111,2.22,0.110897911360646,0.0257417187225203,-0.137762794980833,0.126454050463073,1.03671587022448,0.146744683509836,-1.35796430737652,-0.5874353780565,-0.380524394955583,0.840001882128139,-1.17592188883256,-0.979060016217581
112,2.24,0.111429802510823,0.0265945575088314,-0.135245181108538,0.125880693614729,1.03955575003619,0.141993990585343,-1.36977208924174,-0.590389093261001,-0.363934295573728,0.829504969092745,-1.19586064972634,-0.996938044689033
113,2.26,0.111978708530772,0.0274453009974716,-0.132739109122114,0.125303599321192,1.04229993393888,0.13720919513428,-1.38163490958684,-0.593141017254561,-0.347563282745084,0.818550641432209,-1.21609068651778,-1.01150183957212
114,2.28,0.112544587302643,0.0282939385935606,-0.130244653326567,0.124722789777384,1.04494775603819,0.132391104965812,-1.3935486695043,-0.595687995873029,-0.331420662864416,0.807130994033428,-1.23654359936856,-1.02264564253864
115,2.3,0.113127396496833,0.0291404597094889,-0.127761887580275,0.124138287314582,1.04749856675769,0.127540535974635,-1.40550920863394,-0.598026956482078,-0.315515892989224,0.795238493759565,-1.25714908937984,-1.03027450056402
116,2.32,0.113727093573418,0.0299848538292409,-0.125290885292564,0.123550114385558,1.04995173299549,0.122658311890389,-1.41751230684279,-0.60015491044273,-0.299858572805209,0.782866009200775,-1.27783518195245,-1.03430462863073
117,2.34,0.114343635782227,0.030827110440447,-0.12283171942151,0.122958293552689,1.05230663828033,0.117745264241853,-1.42955368594445,-0.602068955082757,-0.284458435986469,0.770006840936974,-1.29852845668295,-1.03466373652479
118,2.36,0.114976980164366,0.0316672191069386,-0.120384462472381,0.12236284745643,1.05456268292002,0.112802231984444,-1.44162901146311,-0.603766275933193,-0.2693253409753,0.756654750558489,-1.31915428304105,-1.03129131790513
119,2.38,0.115627083552044,0.0325051693839076,-0.117949186494514,0.12176379889336,1.05671928414952,0.107830061474923,-1.45373389443878,-0.605244148783279,-0.254469261178907,0.742803989819638,-1.33963706105903,-1.02413890089911
120,2.4,0.116293902569566,0.0333409508761214,-0.115525963080434,0.121161170704025,1.05877587627484,0.102829606265908,-1.46586389327641,-0.606499941881899,-0.239900274602759,0.728449328807391,-1.35990046625749,-1.01317025992288
121,2.42,0.116977393634851,0.0341745532642213,-0.113114863362277,0.120554985907853,1.06073191081431,0.097801726973834,-1.47801451563205,-0.607531117781557,-0.225628552925996,0.713586083838169,-1.37986769798729,-0.998361586490204
122,2.44,0.11767751295934,0.0350059662244794,-0.110715958011171,0.119945267555285,1.0625868566338,0.0927472909743932,-1.49018122034015,-0.608335235404966,-0.211664350038551,0.698210144372247,-1.39946173039159,-0.979701620214868
123,2.46,0.118394216548354,0.0358351794506696,-0.108329317233557,0.119332038880695,1.06434020008094,0.0876671723568201,-1.502359419378,-0.608909951892855,-0.198017990048972,0.682317999478932,-1.41860556514379,-0.957191737609775
124,2.48,0.119127460202965,0.036662182730559,-0.105955010771018,0.118715323126953,1.06599144511408,0.0825622516568814,-1.51454447987151,-0.609253024675149,-0.184699854782271,0.665906763335056,-1.43722248515255,-0.930846000438379
